date,strategy_xs_r,MKT_Factor,Daily_IR,rebal
1998-11-30,0.11307931097868736,0.1130793109786872,0.0037232876712328,True
1998-12-31,0.024075933123100985,0.0240759331231009,0.0038737260273972,True
1999-01-31,0.03703317598019315,0.0370331759801931,0.003776904109589,True
1999-02-28,-0.03826020247447696,-0.0382602024744771,0.0035724931506849,True
1999-03-31,-0.036251159268502024,0.0362511592685018,0.0038227671232876,True
1999-04-30,0.048625224856584125,0.0486252248565841,0.0036353424657534,True
1999-05-31,-0.03692495239844016,-0.0369249523984403,0.0039365753424657,True
1999-06-30,0.0016427598976171453,-0.0016427598976173,0.0039295890410958,True
1999-07-31,0.027911284512952876,0.0279112845129527,0.0039195890410958,True
1999-08-31,-0.010192103696109265,-0.0101921036961094,0.0042202465753424,True
1999-09-30,0.05523956138249426,-0.0552395613824945,0.0039295890410958,True
