date,strategy_xs_r,_MKT,IR,rebal
2014-07-27,4.9146779781111176e-05,5.4980113114444507e-05,5.833333333333332e-06,True
2014-08-03,-0.025998897543560797,-0.0259940364324497,4.861111111111111e-06,True
2014-08-10,0.00386157383682648,0.0038664349479375,4.861111111111111e-06,True
2014-08-17,0.013817497021864468,0.0138229414663089,5.444444444444446e-06,True
2014-08-24,0.016798534308955945,0.0168030065311781,4.472222222222222e-06,True
2014-08-31,0.008608750720871059,0.0086136118319821,4.861111111111111e-06,True
2014-09-07,0.003044268871118918,0.0030497133155633,5.444444444444446e-06,True
2014-09-14,-0.011852548919458786,-0.0118496322527921,2.916666666666666e-06,True
2014-09-21,0.010328454973581414,0.0103319549735814,3.5e-06,True
2014-09-28,-0.01423493019025181,-0.014232402412474,2.5277777777777773e-06,True
2014-10-05,-0.007102926613888708,-0.007100009947222,2.916666666666666e-06,True
2014-10-12,-0.031593149202145385,-0.031591204757701,1.944444444444445e-06,True
2014-10-19,-0.0062050492290098265,-0.0061996047845654,5.444444444444446e-06,True
2014-10-26,0.040639655451760195,0.0406415998962046,1.944444444444445e-06,True
2014-11-02,0.025799349657975732,0.0258009052135312,1.5555555555555558e-06,True
2014-11-09,0.007267241714980779,0.0072726861594252,5.444444444444446e-06,True
2014-11-16,0.0039358776380557904,0.0039384054158335,2.5277777777777773e-06,True
2014-11-23,0.012109712703585773,0.0121112682591413,1.5555555555555558e-06,True
2014-11-30,0.0027301503019740822,0.0027326780797518,2.5277777777777773e-06,True
2014-12-07,0.00228657528467573,0.0022900752846757,3.5e-06,True
2014-12-14,-0.033864352727094954,-0.0338604638382061,3.88888888888889e-06,True
2014-12-21,0.033581706115776384,0.033588122782443,6.4166666666666665e-06,True
2014-12-28,0.009996083420624587,0.0099970556428468,9.722222222222224e-07,True
2015-01-04,-0.01316049307371889,-0.01315660418483,3.88888888888889e-06,True
2015-01-11,-0.004541299403754448,-0.0045374105148656,3.88888888888889e-06,True
2015-01-18,-0.009567564349755722,-0.0095627032386446,4.861111111111111e-06,True
2015-01-25,0.016383171688328303,0.0163866716883283,3.5e-06,True
2015-02-01,-0.025190455755594216,-0.0251879279778164,2.5277777777777773e-06,True
2015-02-08,0.028790510664991827,0.028794982887214,4.472222222222222e-06,True
2015-02-15,0.019442175687142474,0.0194441201315869,1.944444444444445e-06,True
2015-02-22,0.006758146186426525,0.0067610628530931,2.916666666666666e-06,True
2015-03-01,-0.0026273497235490915,-0.0026244330568824,2.916666666666666e-06,True
2015-03-08,-0.01522833180543028,-0.0152258040276525,2.5277777777777773e-06,True
2015-03-15,-0.006466806399258393,-0.006461361954814,5.444444444444446e-06,True
2015-03-22,0.028244684290623354,0.0282462398461789,1.5555555555555558e-06,True
2015-03-29,-0.02162378357782073,-0.0216163946889318,7.388888888888888e-06,True
2015-04-05,0.004359831604294079,0.0043623593820718,2.5277777777777773e-06,True
2015-04-12,0.015093539268364457,0.0150974281572533,3.88888888888889e-06,True
2015-04-19,-0.009244398497200556,-0.0092408984972006,3.5e-06,True
2015-04-26,0.01642614782024523,0.0164300367091341,3.88888888888889e-06,True
2015-05-03,-0.006895415081217683,-0.0068938595256621,1.5555555555555558e-06,True
2015-05-10,0.00424342600718589,0.0042449815627414,1.5555555555555558e-06,True
2015-05-17,0.0046554787630732255,0.0046583954297398,2.916666666666666e-06,True
2015-05-24,0.0017493206905528056,0.0017532095794416,3.88888888888889e-06,True
2015-05-31,-0.008474812074012157,-0.0084742287406788,5.833333333333334e-07,True
2015-06-07,-0.007161290250729268,-0.0071577902507293,3.5e-06,True
2015-06-14,0.0011039886244325187,0.0011059330688769,1.944444444444445e-06,True
2015-06-21,0.00875291261922776,0.0087544681747833,1.5555555555555558e-06,True
2015-06-28,-0.005561754271235336,-0.0055607820490131,9.722222222222224e-07,True
2015-07-05,-0.011071572442248734,-0.0110700168866932,1.5555555555555558e-06,True
2015-07-12,0.001965797688440815,0.0019687143551074,2.916666666666666e-06,True
2015-07-19,0.022149582474322773,0.0221534713632116,3.88888888888889e-06,True
2015-07-26,-0.0204850873541184,-0.0204776984652295,7.388888888888888e-06,True
2015-08-02,0.012516199875044745,0.0125286443194891,1.2444444444444446e-05,True
2015-08-09,-0.01291262153383686,-0.0128997882005035,1.2833333333333331e-05,True
2015-08-16,0.007298993379749359,0.0073168822686382,1.788888888888889e-05,True
2015-08-23,-0.05550754965204083,-0.0555015218742631,6.027777777777777e-06,True
2015-08-30,0.00866650253736277,0.0086777803151405,1.1277777777777778e-05,True
2015-09-06,-0.032627999891722624,-0.0326209998917226,7e-06,True
2015-09-13,0.01997539499371806,0.0199814227714958,6.027777777777777e-06,True
2015-09-20,0.0003378888105061937,0.0003363332549506,-1.5555555555555558e-06,True
2015-09-27,-0.01507751684262824,-0.015080044620406,-2.5277777777777773e-06,True
2015-10-04,0.009050008564094407,0.0090505918974277,5.833333333333334e-07,True
2015-10-11,0.03263782012625308,0.0326393756818086,1.5555555555555558e-06,True
2015-10-18,0.008074134460251355,0.0080751066824735,9.722222222222224e-07,True
2015-10-25,0.01682487429163074,0.0168264298471862,1.5555555555555558e-06,True
2015-11-01,0.0012062023275765117,0.0012215634386876,1.5361111111111113e-05,True
2015-11-08,0.007784288876865615,0.0078006222101989,1.6333333333333335e-05,True
2015-11-15,-0.03553789023988597,-0.0355135846843304,2.430555555555556e-05,True
2015-11-22,0.03136689201407115,0.0313871142362933,2.022222222222222e-05,True
2015-11-29,0.0029764992455540633,0.0030101381344429,3.363888888888888e-05,True
2015-12-06,-0.0016033850859429948,-0.0015604128637208,4.2972222222222226e-05,True
2015-12-13,-0.03640988344203688,-0.0363659389975924,4.394444444444444e-05,True
2015-12-20,-0.0017380799368480074,-0.0017015243812924,3.655555555555555e-05,True
2015-12-27,0.028726056213796893,0.0287651395471302,3.908333333333334e-05,True
2016-01-03,-0.007362777653667747,-0.0073281665425566,3.4611111111111114e-05,True
2016-01-10,-0.05683203372966894,-0.0567925615074467,3.947222222222222e-05,True
2016-01-17,-0.024448207305370447,-0.0244021239720371,4.6083333333333326e-05,True
2016-01-24,0.014120821193220827,0.0141791545265541,5.833333333333333e-05,True
2016-01-31,0.017458246722258278,0.0175194967222582,6.125e-05,True
2016-02-07,-0.0317629218721943,-0.0317061440944165,5.677777777777777e-05,True
2016-02-14,-0.010610226736240088,-0.0105538378473512,5.638888888888889e-05,True
2016-02-21,0.030485712279996066,0.0305430733911071,5.736111111111111e-05,True
2016-02-28,0.017966318375208772,0.0180281517085421,6.183333333333334e-05,True
2016-03-06,0.028596664234597564,0.0286503309012642,5.366666666666667e-05,True
2016-03-13,0.010258792195630048,0.0103210144178522,6.222222222222223e-05,True
2016-03-20,0.014069614907409097,0.0141267815740757,5.716666666666666e-05,True
2016-03-27,-0.007275345652083304,-0.0072185678743055,5.677777777777777e-05,True
2016-04-03,0.020511386698265396,0.0205566922538209,4.530555555555556e-05,True
2016-04-10,-0.011032537764621481,-0.0109876210979548,4.491666666666666e-05,True
2016-04-17,0.015424338864143274,0.0154686721974766,4.433333333333333e-05,True
2016-04-24,0.004816089342739039,0.0048619782316279,4.5888888888888885e-05,True
2016-05-01,-0.010431403883228956,-0.0103915427721179,3.9861111111111106e-05,True
2016-05-08,-0.001706801421442426,-0.0016692736436646,3.752777777777778e-05,True
2016-05-15,-0.004978470422851932,-0.0049257759784075,5.269444444444445e-05,True
2016-05-22,0.0024297152848412537,0.0024913541737301,6.163888888888888e-05,True
2016-05-29,0.02172040002683883,0.0217820389157277,6.163888888888888e-05,True
2016-06-05,0.0027731898434032913,0.0028293842878477,5.6194444444444434e-05,True
2016-06-12,-0.00167634146395131,-0.0016265636861735,4.9777777777777785e-05,True
2016-06-19,-0.010617807864379774,-0.0105660856421575,5.172222222222222e-05,True
2016-06-26,-0.014382033130603036,-0.0143316720194919,5.036111111111112e-05,True
2016-07-03,0.03255933677900114,0.0326096978901122,5.036111111111112e-05,True
2016-07-10,0.012974558357046594,0.0130303639126021,5.5805555555555544e-05,True
2016-07-17,0.01395608353583732,0.0140177224247262,6.163888888888888e-05,True
2016-07-24,0.006551201244774256,0.0066128401336631,6.163888888888888e-05,True
2016-07-31,-0.00018878453184577906,-0.0001384234207347,5.036111111111112e-05,True
2016-08-07,0.0027305174030513232,0.0027828229586068,5.2305555555555554e-05,True
2016-08-14,0.001503073296129313,0.0015579066294626,5.483333333333332e-05,True
2016-08-21,-0.0006683658394572139,-0.0006082825061239,6.0083333333333335e-05,True
2016-08-28,-0.006434823542375783,-0.0063712402090424,6.358333333333335e-05,True
2016-09-04,0.007473986213256622,0.0075365973243677,6.26111111111111e-05,True
2016-09-11,-0.024985826424815664,-0.0249167986470379,6.902777777777777e-05,True
2016-09-18,0.0040426337210643275,0.0040988281655087,5.6194444444444434e-05,True
2016-09-25,0.014456631721480331,0.0144926039437025,3.5972222222222225e-05,True
2016-10-02,0.0007502975607328442,0.000805519782955,5.522222222222221e-05,True
2016-10-09,-0.009546571046646463,-0.0094829877133131,6.358333333333335e-05,True
2016-10-16,-0.008319669799588526,-0.0082605586884774,5.9111111111111106e-05,True
2016-10-23,0.004492972066608548,0.0045575276221641,6.455555555555556e-05,True
2016-10-30,-0.008292363234364173,-0.0082361687899197,5.6194444444444434e-05,True
2016-11-06,-0.018969574277893923,-0.0188970465001162,7.252777777777778e-05,True
2016-11-13,0.03384517729175351,0.0339375384028646,9.236111111111112e-05,True
2016-11-20,0.009695574737228438,0.0097799636261173,8.438888888888889e-05,True
2016-11-27,0.015319376874926634,0.0154169879860377,9.761111111111111e-05,True
2016-12-04,-0.010381267404244282,-0.0102889062931332,9.236111111111112e-05,True
2016-12-11,0.031328519115746134,0.0314337135601905,0.0001051944444444,True
2016-12-18,-0.001537184214891097,-0.0014389897704467,9.819444444444444e-05,True
2016-12-25,0.002836158514800465,0.0029372696259115,0.0001011111111111,True
2017-01-01,-0.009610587294459898,-0.0095129761833488,9.761111111111111e-05,True
2017-01-08,0.017996153514046938,0.018097264625158,0.0001011111111111,True
2017-01-15,-0.0009754169651943665,-0.0008723614096389,0.0001030555555555,True
2017-01-22,-3.6005341074507306e-05,6.063354781438157e-05,9.663888888888888e-05,True
2017-01-29,0.01041793123804593,0.0105180701269347,0.0001001388888888,True
2017-02-05,0.00233295693252814,0.0024311513769725,9.819444444444444e-05,True
2017-02-12,0.009052941894960361,0.0091575530060714,0.0001046111111111,True
2017-02-19,0.014868985174636732,0.01497106850797,0.0001020833333333,True
2017-02-26,0.006554474520612997,0.0066546134095017,0.0001001388888888,True
2017-03-05,0.005248510197019685,0.0053857879747973,0.0001372777777777,True
2017-03-12,-0.006573804931984465,-0.0064285549319845,0.00014525,True
2017-03-19,0.004535073804382491,0.0046768238043823,0.0001417499999999,True
2017-03-26,-0.01391918363471116,-0.0137696558569335,0.0001495277777777,True
2017-04-02,0.008680806723251016,0.0088289733899176,0.0001481666666666,True
2017-04-09,-0.0027708871211849164,-0.0026114426767405,0.0001594444444444,True
2017-04-16,-0.009678200850416452,-0.0095207008504164,0.0001575,True
2017-04-23,0.00886403625187552,0.0090166751407643,0.0001526388888888,True
2017-04-30,0.013376904622843879,0.0135330435117326,0.0001561388888888,True
2017-05-07,0.004682058593265807,0.0048555030377102,0.0001734444444444,True
2017-05-14,-0.004253928360228666,-0.0040830116935621,0.0001709166666666,True
2017-05-21,-0.002025772684234729,-0.0018480504620125,0.0001777222222222,True
2017-05-28,0.014551626246444098,0.0147334318019995,0.0001818055555555,True
2017-06-04,0.010434917069166662,0.0106250837358332,0.0001901666666666,True
2017-06-11,-0.0035513987494095686,-0.0033557876382985,0.0001956111111111,True
2017-06-18,0.0005507814449314586,0.0007473647782647,0.0001965833333333,True
2017-06-25,0.002353765926743844,0.0025400437045215,0.0001862777777777,True
2017-07-02,-0.005570226643552632,-0.0053716988657749,0.0001985277777777,True
2017-07-09,-0.0003671095920242435,-0.0001660540364687,0.0002010555555555,True
2017-07-16,0.013991578781310184,0.0141926343368656,0.0002010555555555,True
2017-07-23,0.005421769994563565,0.005649075550119,0.0002273055555555,True
2017-07-30,-9.479517912121076e-05,0.0001152048208787,0.00021,True
2017-08-06,0.0006290449058752598,0.0008384615725418,0.0002094166666666,True
2017-08-13,-0.01479143172930045,-0.0145894039515228,0.0002020277777777,True
2017-08-20,-0.00548457100934598,-0.0052874043426794,0.0001971666666666,True
2017-08-27,0.008185706339484268,0.0083842341172619,0.0001985277777777,True
2017-09-03,0.014120385191056939,0.0143169685243902,0.0001965833333333,True
2017-09-10,-0.0062184433159145226,-0.0060148599825812,0.0002035833333333,True
2017-09-17,0.01494038631117256,0.0151420252000613,0.0002016388888888,True
2017-09-24,-0.00019461352612213303,5.469807211166966e-06,0.0002000833333333,True
2017-10-01,0.006614190550570789,0.0068197183283484,0.0002055277777777,True
2017-10-08,0.011406029551382455,0.0116140851069379,0.0002080555555555,True
2017-10-15,0.0023705022839226883,0.0025799189505892,0.0002094166666666,True
2017-10-22,0.006279792534232337,0.0064942647564545,0.0002144722222222,True
2017-10-29,0.0006855247360035201,0.0008994136248923,0.0002138888888888,True
2017-11-05,0.0028593638613990564,0.0030882249725101,0.0002288611111111,True
2017-11-12,-0.0006335477957414612,-0.0003943811290749,0.0002391666666666,True
2017-11-19,0.00012300443824356618,0.0003701433271323,0.0002471388888888,True
2017-11-26,0.009120701514322569,0.0093678404032113,0.0002471388888888,True
2017-12-03,0.01408691843379423,0.0143330851004608,0.0002461666666666,True
2017-12-10,0.003335264197599767,0.0035849308642663,0.0002496666666666,True
2017-12-17,0.00855763478245838,0.0088137181157916,0.0002560833333333,True
2017-12-24,0.002802664995163919,0.0030622483284972,0.0002595833333333,True
2017-12-31,-0.002548420681853785,-0.0022779484596316,0.0002704722222222,True
2018-01-07,0.023015327833266732,0.0232883278332667,0.000273,True
2018-01-14,0.014428493850526056,0.0147094660727482,0.0002809722222222,True
2018-01-21,0.009121868249756178,0.0094007015830894,0.0002788333333333,True
2018-01-28,0.0212253638979112,0.0215018638979112,0.0002765,True
2018-02-04,-0.03811672057823713,-0.0378277761337927,0.0002889444444444,True
2018-02-11,-0.050887970437928816,-0.0505842482157066,0.0003037222222222,True
2018-02-18,0.042183741285474224,0.0424964079521408,0.0003126666666666,True
2018-02-25,0.003476280380523618,0.0037959470471902,0.0003196666666666,True
2018-03-04,-0.019256586870774577,-0.018936920204108,0.0003196666666666,True
2018-03-11,0.035160520854609204,0.0354862152990536,0.0003256944444444,True
2018-03-18,-0.011473082876254247,-0.0111271662095877,0.0003459166666666,True
2018-03-25,-0.05735034379379922,-0.0570143437937992,0.000336,True
2018-04-01,0.020161903853118154,0.0204953760753403,0.0003334722222222,True
2018-04-08,-0.013524252066828819,-0.0131898076223844,0.0003344444444444,True
2018-04-15,0.017686354127056877,0.0180283819048345,0.0003420277777777,True
2018-04-22,0.004531678321308867,0.0048830394324199,0.0003513611111111,True
2018-04-29,-0.000504988795337313,-0.0001524610175596,0.0003525277777777,True
2018-05-06,-0.002367950212352203,-0.0020109502123522,0.000357,True
2018-05-13,0.022332967819353896,0.0227033844860204,0.0003704166666666,True
2018-05-20,-0.0049023761123503495,-0.0045331261123504,0.00036925,True
2018-05-27,0.003307594664651377,0.0036764557757624,0.0003688611111111,True
2018-06-03,0.005359934383434708,0.0057313232723235,0.0003713888888888,True
2018-06-10,0.016580986237712102,0.0169552917932676,0.0003743055555555,True
2018-06-17,0.001263729256222088,0.0016395903673331,0.0003758611111111,True
2018-06-24,-0.007364724173252782,-0.0069923630621417,0.0003723611111111,True
2018-07-01,-0.013977097797814383,-0.0136037644644811,0.0003733333333333,True
2018-07-08,0.015754252250225018,0.0161336133613361,0.0003793611111111,True
2018-07-15,0.013514934309155681,0.0138981843091556,0.00038325,True
2018-07-22,8.339928658818955e-06,0.0003931454842143,0.0003848055555555,True
2018-07-29,0.0039035459767102717,0.0042908793100435,0.0003873333333333,True
2018-08-05,0.008318130838277175,0.008708380838277,0.0003902499999999,True
2018-08-12,-0.00202312871497015,-0.0016254898260813,0.0003976388888888,True
2018-08-19,0.006690947594541379,0.0070881975945413,0.00039725,True
2018-08-26,0.008080149516108383,0.0084873161827749,0.0004071666666666,True
2018-09-02,0.008389360067141399,0.0087984711782524,0.0004091111111111,True
2018-09-09,-0.010810627725619635,-0.0103950999478419,0.0004155277777777,True
2018-09-16,0.011528681622160608,0.0119473205110494,0.0004186388888888,True
2018-09-23,0.006620463267936231,0.0070429910457139,0.0004225277777777,True
2018-09-30,-0.006526208728425505,-0.0060986253950922,0.0004275833333333,True
2018-10-07,-0.012427578088545329,-0.011996494755212,0.0004310833333333,True
2018-10-14,-0.04105507388465188,-0.0406134905513186,0.0004415833333333,True
2018-10-21,0.0022121645365525736,0.0026611367587747,0.0004489722222222,True
2018-10-28,-0.03828678723523713,-0.0378343150130149,0.0004524722222222,True
2018-11-04,0.025701601836716347,0.0261540740589385,0.0004524722222222,True
2018-11-11,0.019694112126212762,0.0201520287928793,0.0004579166666666,True
2018-11-18,-0.015371214397807517,-0.0149132977311409,0.0004579166666666,True
2018-11-25,-0.035578280357756946,-0.0351108359133126,0.0004674444444444,True
2018-12-02,0.04583725189180998,0.0462967241140321,0.0004594722222222,True
2018-12-09,-0.04364049206349178,-0.043174603174603,0.0004658888888888,True
2018-12-16,-0.01313557203802843,-0.0126642387046951,0.0004713333333333,True
2018-12-23,-0.07219487088840647,-0.0717309264439621,0.0004639444444444,True
2018-12-30,0.02734466169930096,0.027808022810412,0.0004633611111111,True
2019-01-06,0.01910322969600776,0.0195726185848965,0.0004693888888888,True
2019-01-13,0.02776817442679144,0.0282395077601247,0.0004713333333333,True
2019-01-20,0.027528222806222535,0.0279956672506669,0.0004674444444444,True
2019-01-27,-0.0013948097258590206,-0.0009314486147479,0.0004633611111111,True
2019-02-03,0.01792563167770108,0.0183915205665898,0.0004658888888888,True
2019-02-10,0.0016300919741820674,0.0021010364186264,0.0004709444444444,True
2019-02-17,0.024881865097397066,0.0253537817640636,0.0004719166666666,True
2019-02-24,0.005605793043146114,0.0060821819320349,0.0004763888888888,True
2019-03-03,0.003173561741201829,0.003647033963424,0.0004734722222222,True
2019-03-10,-0.021487447866034588,-0.021010281199368,0.0004771666666666,True
2019-03-17,0.028593677360873662,0.0290704551386513,0.0004767777777777,True
2019-03-24,-0.008351802992545537,-0.0078730807703233,0.0004787222222222,True
2019-03-31,0.011755509809497704,0.0122221764761643,0.0004666666666666,True
2019-04-07,0.018491362046357953,0.0189646398241356,0.0004732777777777,True
2019-04-14,0.005989179786283628,0.0064638186751724,0.0004746388888888,True
2019-04-21,-0.003043810550067364,-0.0025715049945119,0.0004723055555555,True
2019-04-28,0.012400115279311319,0.0128712541682001,0.0004711388888888,True
2019-05-05,0.0031855938564282695,0.0036582883008726,0.0004726944444444,True
2019-05-12,-0.02047088650682755,-0.019998580951272,0.0004723055555555,True
2019-05-19,-0.006839320145152355,-0.0063740145895968,0.0004653055555555,True
2019-05-26,-0.01114082020853848,-0.0106830979863163,0.0004577222222222,True
2019-06-02,-0.02589774337345354,-0.0254400211512313,0.0004577222222222,True
2019-06-09,0.04414952908315565,0.0445916957498222,0.0004421666666666,True
2019-06-16,0.004667915028039264,0.0050921928058169,0.0004242777777777,True
2019-06-23,0.020169985803895053,0.0205802635816727,0.0004102777777777,True
2019-06-30,-0.00330277701420485,-0.0028944436808715,0.0004083333333333,True
2019-07-07,0.017283245791861062,0.0177145235696387,0.0004312777777777,True
2019-07-14,0.00805227114288781,0.0084705211428877,0.0004182499999999,True
2019-07-21,-0.011799989155496259,-0.0113982669332741,0.0004017222222222,True
2019-07-28,0.016283866094025524,0.0166956994273588,0.0004118333333333,True
2019-08-04,-0.03021238903203487,-0.0298110556987016,0.0004013333333333,True
2019-08-11,-0.003698387797530903,-0.0033091100197532,0.0003892777777777,True
2019-08-18,-0.009813171355287933,-0.0094493657997324,0.0003638055555555,True
2019-08-25,-0.014101929932452635,-0.0137200410435638,0.0003818888888888,True
2019-09-01,0.025354711356028757,0.0257410724671398,0.0003863611111111,True
2019-09-08,0.01673343588587494,0.0171153247747637,0.0003818888888888,True
2019-09-15,0.007143091203851914,0.0075243967594074,0.0003813055555555,True
2019-09-22,-0.0040904406856043,-0.0037190517967155,0.0003713888888888,True
2019-09-29,-0.011155467557559083,-0.0108060508908925,0.0003494166666666,True
2019-10-06,-0.002653679777350024,-0.00232117977735,0.0003325,True
2019-10-13,0.005338131187619455,0.0056651867431749,0.0003270555555555,True
2019-10-20,0.004708500676330071,0.0050334173429966,0.0003249166666666,True
2019-10-27,0.011985678853278914,0.0123111788532788,0.0003254999999999,True
2019-11-03,0.01346143485473279,0.013759518188066,0.0002980833333333,True
2019-11-10,0.005762001011996868,0.0060641676786634,0.0003021666666666,True
2019-11-17,0.00921520098097588,0.0095202843143091,0.0003050833333333,True
2019-11-24,-0.0022473790876696396,-0.0019384068654474,0.0003089722222222,True
2019-12-01,0.01045299969064848,0.0107615830239817,0.0003085833333333,True
2019-12-08,0.00030623400280604675,0.0006023728916948,0.0002961388888888,True
2019-12-15,0.006470409376288583,0.0067745204873996,0.0003041111111111,True
2019-12-22,0.017135556348629722,0.0174425841264074,0.0003070277777777,True
2019-12-29,0.005366322619207736,0.0056704337303188,0.0003041111111111,True
2020-01-05,-0.0009481704535865342,-0.000652614898031,0.0002955555555555,True
2020-01-12,0.009683261342088117,0.0099823168976436,0.0002990555555555,True
2020-01-19,0.019778118037690973,0.0200816458154686,0.0003035277777777,True
2020-01-26,-0.009853459157088811,-0.0095557647126444,0.0002976944444444,True
2020-02-02,-0.019956758474203858,-0.0196545918075373,0.0003021666666666,True
2020-02-09,0.03062596160169147,0.0309300727128025,0.0003041111111111,True
2020-02-16,0.01758456878756689,0.0178912076764556,0.0003066388888888,True
2020-02-23,-0.010969525589673703,-0.0106663867007849,0.0003031388888888,True
2020-03-01,-0.11533287159948065,-0.1150830104883696,0.0002498611111111,True
2020-03-08,0.0037665522897533054,0.0038589134008644,9.236111111111112e-05,True
2020-03-15,-0.0956359172182724,-0.0955822505516057,5.366666666666667e-05,True
2020-03-22,-0.1496405115453883,-0.1496331226564994,7.388888888888888e-06,True
2020-03-29,0.10554777047515702,0.1055506871418237,2.916666666666666e-06,True
