date,CAPE,STP,M2,_OIL,MKT_Target,MKT_Return,lagged_MKT,Daily_IR,MKT_Factor
1994-09-30,-0.03160151322906968,1.0709999999999997,-0.16734907183988756,17.76,-0.024914801970797873,-0.024914801970797873,-0.024914801970797873,0.004025753424657534,-0.028940555395455408
1994-10-31,0.03140523274362694,1.0620000000000003,-0.20690190942120967,18.23,0.037512299114463854,0.037512299114463854,0.037512299114463854,0.004340849315068493,0.03317144979939536
1994-11-30,-0.043018463654326045,0.6820000000000004,-0.48260634447345296,18.06,-0.03684751254593588,-0.03684751254593588,-0.03684751254593588,0.0044613698630136985,-0.041308882408949574
1994-12-31,0.01287844528023907,0.13200000000000056,-0.36380723517604263,17.36,0.01728240579293927,0.01728240579293927,0.01728240579293927,0.004737479452054795,0.012544926340884475
1995-01-31,0.016552517157835567,0.38900000000000023,0.3855473629599375,17.95,0.026244416885958355,0.026244416885958355,0.026244416885958355,0.005021150684931507,0.02122326620102685
1995-02-28,0.029217764643433064,0.44399999999999995,-0.20918911227752357,18.71,0.03863989153714664,0.03863989153714664,0.03863989153714664,0.004515287671232876,0.03412460386591377
1995-03-31,0.023681045506663168,0.46699999999999964,-0.25661182323502096,18.65,0.032245859306273994,0.032245859306273994,0.032245859306273994,0.0049549041095890405,0.02729095519668495
1995-04-30,0.016147122642573564,0.4889999999999999,0.4865606818066244,20.38,0.025905358844659387,0.025905358844659387,0.025905358844659387,0.0048213698630136985,0.02108398898164569
1995-05-31,0.013832116887416923,0.5010000000000003,0.6210300380763636,18.68,0.021383591621633835,0.021383591621633835,0.021383591621633835,0.004954054794520548,0.01642953682711329
1995-06-30,0.04372085209673093,0.43400000000000016,0.7345732985343583,17.43,0.0523834926409501,0.0523834926409501,0.0523834926409501,0.004546027397260274,0.04783746524368983
1995-07-31,0.015742193241056857,0.5840000000000005,0.12959219275796974,17.43,0.022901968605356426,0.022901968605356426,0.022901968605356426,0.004733232876712329,0.0181687357286441
1995-08-31,-0.008579652247623581,0.5350000000000001,0.26637803628284695,19.98,-7.311426134293253e-05,-7.311426134293253e-05,-7.311426134293253e-05,0.004662739726027398,-0.00473585398737033
1995-09-30,0.039632375589208735,0.40000000000000036,0.11583806699590582,17.3,0.048575792535300755,0.048575792535300755,0.048575792535300755,0.004392328767123288,0.044183463768177465
1995-10-31,-0.005704713457593602,0.4169999999999998,0.10751357640077774,17.53,0.005012977956843301,0.005012977956843301,0.005012977956843301,0.004591397260273972,0.00042158069656932865
1995-11-30,0.03024632936756433,0.46200000000000063,0.026671684748629687,17.83,0.036249537436783275,0.036249537436783275,0.036249537436783275,0.0044991780821917815,0.031750359354591494
1995-12-31,0.01747758705080482,0.39700000000000024,0.07568218195806642,19.58,0.02465516984837879,0.02465516984837879,0.02465516984837879,0.0043170684931506855,0.0203381013552281
1996-01-31,0.001042209578443476,0.5780000000000003,0.08138255131058836,17.73,0.013003891728624595,0.013003891728624595,0.013003891728624595,0.004325561643835617,0.008678330084788978
1996-02-29,0.0496292503775555,0.8769999999999998,0.10098327721533717,20.73,0.06042187802378174,0.06042187802378174,0.06042187802378174,0.003939232876712329,0.05648264514706941
1996-03-31,-0.0335729480409972,0.5840000000000005,0.12983702741629966,21.48,-0.020946407207889206,-0.020946407207889206,-0.020946407207889206,0.00435358904109589,-0.025299996248985095
1996-04-30,0.004131180506095067,0.641,0.01137787189046957,22.33,0.013738350017259204,0.013738350017259204,0.013738350017259204,0.004181095890410959,0.009557254126848245
1996-05-31,0.04024858424521316,0.5969999999999995,-0.07539253620761688,21.63,0.0490806319803867,0.0490806319803867,0.0490806319803867,0.004374821917808219,0.04470581006257848
1996-06-30,-0.013746703904967461,0.593,-0.07274608706913899,20.93,-0.005959220237979346,-0.005959220237979346,-0.005959220237979346,0.004234520547945206,-0.010193740785924551
1996-07-31,-0.05554253971978396,0.6180000000000003,-0.02792097281200956,20.13,-0.04690816239902296,-0.04690816239902296,-0.04690816239902296,0.004479287671232877,-0.05138745007025583
1996-08-31,0.03510804534251477,0.6639999999999997,-0.09664362834433815,22.28,0.04367368752826395,0.04367368752826395,0.04367368752826395,0.004365479452054794,0.039308208076209154
1996-09-30,0.027141580989047398,0.6200000000000001,-0.027803892682106035,24.6,0.03821559873949587,0.03821559873949587,0.03821559873949587,0.004130958904109589,0.03408463983538628
1996-10-31,0.009600920437371041,0.6659999999999995,0.04901999692675618,24.83,0.018521446051308565,0.018521446051308565,0.018521446051308565,0.004337452054794521,0.014183993996514044
